id,name,date,latitude,longitude,nodes,links,mutualism,parasitism,predation,bc1,bc2,bc3,bc4,bc5,bc6,bc7,bc8,bc9,bc10,bc11,bc12,bc13,bc14,bc15,bc16,bc17,bc18,bc19,pc1,pc2,pc3,pc4,D
19,roberson_1929_18990701_19,1899-07-01T00:00:00.0,39.2798,-89.8818,1500,15255,15255,0,0,11.802583694458008,11.489500045776367,29.668697357177734,997.0506591796875,30.822500228881836,-7.903500080108643,38.72600173950195,17.305042266845703,-1.172458291053772,23.5939998626709,-1.172458291053772,974.0,109.0,46.0,23.24183464050293,304.0,168.0,274.0,168.0,0.6480254938166561,2.331960615016426,2.1930646911557727,1.355826208906255,7.709494257801291
12,howking_1968_19680601_12,1968-06-01T00:00:00.0,81.8166667,-71.3,115,184,0,0,0,-16.98062515258789,5.214624881744385,12.915480613708496,1350.25244140625,4.167250156402588,-36.20774841308594,40.375,-0.8721665740013123,-31.819499969482422,0.9139583706855774,-31.819499969482422,114.0,25.0,3.0,78.37769317626953,68.0,9.0,57.0,9.0,8.309552301187878,-0.852841055502585,0.32614875800334525,-3.9781221259067996,17.15470249866914
13,witt_1998_19980101_13,1998-01-01T00:00:00.0,66.9667,-50.55,54,92,0,0,0,-5.382964611053467,8.578261375427246,23.110309600830078,1059.979736328125,14.228686332702637,-22.890079498291016,37.11876678466797,6.216487884521484,-17.626361846923828,8.129446029663086,-17.626361846923828,219.0,41.0,7.0,56.13034439086914,103.0,25.0,94.0,25.0,5.441285969075855,1.0221749542624472,0.2637410011722381,-1.9920718250768206,10.730559200660808
18,mosquin_martin_1967_19650731_18,1965-07-31T00:00:00.0,75.0,-114.966667,29,38,38,0,0,-16.798219680786133,6.29143762588501,14.151021003723145,1449.160400390625,7.92549991607666,-36.533748626708984,44.45924758911133,0.7122499346733093,-32.37991714477539,2.398458242416382,-32.37991714477539,108.0,24.0,2.0,70.83912658691406,59.0,10.0,53.0,10.0,8.41744591239959,-0.32870266062348963,0.9915815358965777,-3.3839496793656787,16.99460678073912
15,silva_2002_20000301_15,2000-03-01T00:00:00.0,-24.2653,-48.4069,317,1121,1121,0,0,17.575489044189453,9.878020286560059,53.99448013305664,300.7399597167969,26.05175018310547,7.75724983215332,18.29450035095215,21.02287483215332,13.82016658782959,21.02287483215332,13.82016658782959,1398.0,205.0,49.0,46.458335876464844,564.0,188.0,564.0,188.0,-3.75659648804013,1.5305122402021203,0.2987274842230354,-0.7469130532923105,9.41139122030502
3259,teal_1962,,31.460082,-81.261573,20,60,0,0,41,19.555620193481445,10.058914184570312,36.86311340332031,627.6397094726562,32.435462951660156,5.148255825042725,27.287206649780273,26.69757843017578,16.31346893310547,26.933332443237305,11.515213012695312,1308.0,182.0,65.0,36.17305374145508,503.0,226.0,465.0,272.0,-3.271429152743595,2.2261139609270275,1.4872011953081872,0.9172931807579688,10.51998338801166
908,lundgren_olesen_2005_20020804_908,2002-08-04T00:00:00.0,70.722635596545,-52.144531836264,43,63,63,0,0,-4.6646552085876465,4.964942455291748,17.149038314819336,792.7862548828125,8.910345077514648,-20.041379928588867,28.951725006103516,-8.847701072692871,-9.745977401733398,5.182758808135986,-14.237931251525879,196.0,28.0,9.0,35.761898040771484,70.0,28.0,47.0,40.0,5.394392471206623,-0.8295184835257055,-2.2211096456990336,-1.5924316923737805,12.607838336487186
909,elberling_olesen_1999_19940823_909,1994-08-23T00:00:00.0,68.35,18.5,142,242,242,0,0,-2.2299790382385254,6.868333339691162,23.83389663696289,769.69970703125,13.647250175476074,-15.170249938964844,28.817501068115234,7.054708480834961,-4.379875183105469,8.030917167663574,-10.656332969665527,738.0,83.0,38.0,24.17391586303711,230.0,125.0,216.0,192.0,2.8897552672366342,-0.9301574802591537,-0.42169306644388077,-0.4883214754993167,5.340884991123278
946,elberling_olesen__946,,74.5,-20.5,107,456,0,0,0,-11.189011573791504,4.835831642150879,15.956921577453613,956.7767333984375,6.420907020568848,-23.884634017944336,30.3055419921875,-20.14643096923828,-7.847354888916016,1.9583123922348022,-20.805625915527344,354.0,44.0,14.0,29.24205207824707,113.0,51.0,89.0,109.0,6.156427394266674,-2.2892225655633536,-1.7678908383476188,-1.6993999151819372,16.50524022481024
26,woodwell_1967_19670101_26,1967-01-01T00:00:00.0,40.828245,-72.9993,24,34,0,0,25,11.18298625946045,8.971528053283691,27.865493774414062,858.3584594726562,27.554630279541016,-4.641203880310059,32.19583511352539,3.117206573486328,19.11396598815918,21.70871925354004,0.6271604895591736,1067.0,103.0,74.0,11.186513900756836,290.0,237.0,248.0,272.0,-0.1966545445895309,0.3563893053326666,0.6690722100179896,2.217912979827811,7.603557680294396
27,barret_helenurm_1987_19870101_27,1987-01-01T00:00:00.0,46.553731,-66.071245,114,167,167,0,0,4.457645893096924,11.386792182922363,27.497352600097656,1065.676025390625,24.815250396728516,-16.595251083374023,41.410499572753906,14.56362533569336,-3.509500026702881,17.215042114257812,-9.177291870117188,1155.0,111.0,76.0,10.865693092346191,312.0,244.0,296.0,274.0,1.497583586509713,0.09300282338297998,3.0280327614332947,1.8356491291843824,6.905539538529475
28,copeland_1974_19740101_28,1974-01-01T00:00:00.0,35.20674,-76.230878,18,38,0,0,28,16.836111068725586,10.63888931274414,36.18669509887695,678.9819946289062,31.100000381469727,1.7000000476837158,29.399999618530273,25.05555534362793,11.922222137451172,25.05555534362793,8.438888549804688,1370.0,160.0,85.0,21.345752716064453,448.0,285.0,448.0,306.0,-2.7170924155211793,1.2549632444813588,2.025225245835016,1.9364861571240501,9.994683200440818
